,source_spreadsheet,key,annotator,date_annotated,annotation_comments,exclude,time_taken,pub_venue,pub_authors,pub_year,pub_url,system_language,system_input,system_output,system_task,op_response_values,op_instrument_size,op_instrument_type,op_data_type,op_form,op_question_prompt_verbatim,op_question_prompt_paraphrase,op_statistics,criterion_verbatim,criterion_definition_verbatim,criterion_paraphrase,criterion_definition_paraphrase
236,9,CW2020,,,,,20 mins,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,1- Low Quality; 3 -Best Quality,3,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output has the best quality?""",None given,Coreference,if a question uses correct pronouns,- 39a. Correctness of outputs,if a question uses correct pronouns
237,9,CW2020,,,,,20 mins,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,1- Low Quality; 3 -Best Quality,3,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output has the best quality?""",None given,Answerability,if a question is targeting on the given answer,---------- 5. Answerability from input,if a question is targeting on the given answer
238,9,CW2020,,,,,20 mins,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,1- Low Quality; 3 -Best Quality,3,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output has the best quality?""",None given,Relevance,if a question is grounded in the given passage,--- 16. Correctness of outputs relative to input,if a question is grounded in the given passage
239,9,GD2020,,,,,20 mins,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"0 denotes not a paraphrase, 1 denotes that the input sentence and the generated sentence are paraphrases, 2 indicates that the input and the candidate are paraphrases",3,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output has the best quality""",None given,Quality,none given,39. Quality of outputs,none given
240,9,PXFCK2020,,,,,20 mins,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: multiple sentences,text: sentence,question generation,1 - poor; 5 good,5,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output is best in terms of Fluenc?""",None given,Fluency,indicates whether the question follows the grammar and accords with the correct logic,---------- 21. Fluency,indicates whether the question follows the grammar and accords with the correct logic
241,9,PXFCK2020,,,,,20 mins,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: multiple sentences,text: sentence,question generation,1 - poor; 5 good,5,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output is best in terms of Coherence?""",None given,Relevance,indicates whether the question is answerable and relevant to the passage,--- 16. Correctness of outputs relative to input,indicates whether the question is answerable and relevant to the passage
242,9,PXFCK2020,,,,,20 mins,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: multiple sentences,text: sentence,question generation,1 - poor; 5 good,5,numerical rating scale,ordinal,direct quality estimation,none given,"""Which output is more complex?""",None given,Complexity,indicates whether the question involves reasoning over multiple sentences from the document,--- 16. Correctness of outputs relative to input,indicates whether the question involves reasoning over multiple sentences from the document
243,9,CECLW2020,,,,,20 mins,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),Not clear,3,counting,count,"other (please specify): ""Counting factual correct statements""",how many facts in the generated text are supported by the table,blank,Tukey HSD,Factual Correctness,none given,---------- 28/29. Information content of outputs,none given
244,9,CECLW2020,,,,,20 mins,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),Not clear,3,rank ordering,rank order,relative quality estimation,not given,"""Which output is better?""",Tukey HSD,Language naturalness,"grammatically correct and fluent, regardless of factual correctness",- 39a. Correctness of outputs,"grammatically correct and fluent, regardless of factual correctness"
245,9,BRS2020,,,,,20 mins,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,identify if the response is conversational and answers the question correctly,blank,Cohen's Kappa IAA,Correct answer,none given,- 39a. Correctness of outputs,none given
246,9,BRS2020,,,,,20 mins,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,identify if the response is conversational and answers the question correctly,blank,Cohen's Kappa IAA,"Correct answer, complete sentence",none given,59. Multiple (list all),none given
247,9,BRS2020,,,,,20 mins,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,identify if the response is conversational and answers the question correctly,blank,Cohen's Kappa IAA,"Correct answer, complete sentence, Grammaticality",none given,59. Multiple (list all),none given
248,9,CXPKLC2020,,,,,20 mins,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,not clear,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,not given,none given,--- 39d. Goodness of outputs relative to input,none given
249,9,YBZLS2020,,,,,20 mins,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,Yes/No,2,unclear,unclear,unclear,none given,blank,None given,Relevance,whether a question can be answered by the review,--- 16. Correctness of outputs relative to input,whether a question can be answered by the review
250,9,YBZLS2020,,,,,20 mins,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,Yes/No,2,unclear,unclear,unclear,none given,blank,None given,Aspect,whether they share the same or related product aspect,--- 16. Correctness of outputs relative to input,whether they share the same or related product aspect
251,9,YBZLS2020,,,,,20 mins,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,"1-not fluenct, 3- very fluent",3,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,Fluency,none given,---------- 21. Fluency,none given
252,9,MSPPNYSBP2020,,,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,content preservation,none given,- 39a. Correctness of outputs,none given
253,9,MSPPNYSBP2020,,,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,grammaticality of the generated content,none given,---------- 22. Grammaticality,none given
254,9,MSPPNYSBP2020,,,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,target attribute match of the generations,none given,------ 42a. Goodness of outputs in their own right (both form and content),none given
255,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,English,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem grammatical and syntactically well-formed?,blank,Statistical Significance,Fluency,is the poem grammatical and syntactically well-formed,---------- 21. Fluency,is the poem grammatical and syntactically well-formed
256,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,English,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem thematically structured?,blank,Statistical Significance,Coherence,is the poem thematically structured,---------- 9. Coherence,is the poem thematically structured
257,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,English,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the poem convey a meaningful message to the reader?,blank,Statistical Significance,Meaningfulness,convey a meaningful message to the reader,- 39a. Correctness of outputs,convey a meaningful message to the reader
258,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,English,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the text display the features of a poem?,blank,Statistical Significance,poeticness,text display the features of a poem,---------- 44. Readability,text display the features of a poem
259,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,English,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,2,verbal descriptor scale,ordinal,relative quality estimation,if the poem is written by a human or a computer,blank,Statistical Significance,written by human,written by human or bot,---------- 23. Humanlikeness,written by human or bot
260,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,French,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem grammatical and syntactically well-formed?,blank,Statistical Significance,Fluency,is the poem grammatical and syntactically well-formed,---------- 21. Fluency,is the poem grammatical and syntactically well-formed
261,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,French,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem thematically structured?,blank,Statistical Significance,Coherence,is the poem thematically structured,---------- 9. Coherence,is the poem thematically structured
262,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,French,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the poem convey a meaningful message to the reader?,blank,Statistical Significance,Meaningfulness,convey a meaningful message to the reader,- 39a. Correctness of outputs,convey a meaningful message to the reader
263,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,French,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the text display the features of a poem?,blank,Statistical Significance,poeticness,text display the features of a poem,---------- 44. Readability,text display the features of a poem
264,9,VdC2020,,,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,French,text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,2,unclear,unclear,unclear,if the poem is written by a human or a computer,blank,Statistical Significance,written by human,written by human or bot,---------- 23. Humanlikeness,written by human or bot
265,9,SCSNK2020,,,,,30 mins,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: sentence,data-to-text generation (no data summarisation),None given,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,Fluency,None given,---------- 21. Fluency,None given
266,9,SCSNK2020,,,,,30 mins,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: sentence,data-to-text generation (no data summarisation),None given,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,Wrong,None given,- 39a. Correctness of outputs,None given
267,9,SCSNK2020,,,,,30 mins,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: sentence,data-to-text generation (no data summarisation),None given,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,Repeat,None given,---------- 44. Readability,None given
268,9,SCSNK2020,,,,,30 mins,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: sentence,data-to-text generation (no data summarisation),None given,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,Miss,None given,---------- 9. Coherence,None given
